BOND:A:10Y:SNRFOR:Consumer:AroundAfrica:REM:N
BOND:A:10Y:SNRFOR:Consumer:Asia:EUR:N
BOND:BBB:10Y:SNRFOR:GovRelated:AroundAfrica:USD:Y
BOND:BBB:10Y:SNRFOR:GovRelated:Asia:EUR:Y
BOND:BBB:10Y:SNRFOR:GovRelated:Asia:USD:Y
BOND:BBB:10Y:SNRFOR:GovRelated:Latin America:REM:N
BOND:BBB:10Y:SNRFOR:GovRelated:Latin America:USD:N
BOND:BBB:10Y:SUBLT2:Financial:AroundAfrica:EUR:N
BOND:BBB:10Y:SUBLT2:Financial:AroundAfrica:EUR:Y
BOND:BBB:10Y:SUBLT2:Financial:AroundAfrica:USD:N
BOND:BBB:10Y:SUBLT2:Financial:Asia:USD:Y
BOND:CCC:7Y:SNRFOR:CommTech:AroundAfrica:EUR:N
BOND:CCC:7Y:SNRFOR:CommTech:AroundAfrica:EUR:Y
BOND:CCC:7Y:SNRFOR:CommTech:Northwest Europe:EUR:Y
BOND:CCC:7Y:SNRFOR:Financial:AroundAfrica:REM:N
BOND:CCC:7Y:SNRFOR:Financial:AroundAfrica:REM:Y
BOND:CCC:7Y:SNRFOR:Financial:Northwest Europe:EUR:Y
BOND:AAA:20Y:SECDOM:Financial:Northwest Europe:EUR:Y
BOND:AAA:20Y:SECDOM:Financial:Northwest Europe:REM:Y
BOND:AAA:20Y:SNRFOR:Consumer:Northern America:USD:N
BOND:AAA:20Y:SNRFOR:Financial:Asia:USD:N
BOND:AAA:20Y:SNRFOR:Financial:Northern America:USD:N
BOND:AAA:20Y:SNRFOR:Financial:Northern America:USD:Y
BOND:AAA:20Y:SNRFOR:Financial:Northwest Europe:EUR:N
BOND:AAA:20Y:SNRFOR:Financial:Northwest Europe:USD:N
BOND:AAA:20Y:SNRFOR:GovRelated:Northern America:REM:N
BOND:AAA:20Y:SNRFOR:GovRelated:Northern America:REM:Y
BOND:BBB:5Y:SNRFOR:Financial:Latin America:USD:Y
BOND:BBB:5Y:SNRFOR:Financial:Northern America:EUR:Y
BOND:BBB:5Y:SNRFOR:Financial:Northwest Europe:EUR:Y
BOND:BBB:5Y:SNRFOR:Financial:Southern Europe:EUR:N
BOND:BBB:5Y:SNRFOR:Government:AroundAfrica:USD:N
BOND:BBB:5Y:SNRFOR:Government:AroundAfrica:USD:Y
BOND:BBB:5Y:SNRFOR:GovRelated:AroundAfrica:EUR:Y
BOND:BBB:5Y:SNRFOR:GovRelated:AroundAfrica:REM:Y
BOND:BBB:5Y:SNRFOR:GovRelated:AroundAfrica:USD:Y
BOND:BBB:5Y:SNRFOR:GovRelated:Asia:REM:Y
BOND:BBB:5Y:SNRFOR:GovRelated:Asia:USD:Y
BOND:BBB:5Y:SNRFOR:GovRelated:Latin America:EUR:N
BOND:BBB:5Y:SNRFOR:GovRelated:Latin America:REM:N
BOND:BBB:5Y:SNRFOR:GovRelated:Latin America:USD:N
BOND:BBB:5Y:SNRLAC:Financial:AroundAfrica:EUR:N
BOND:A:5Y:SUBLT2:Financial:Northwest Europe:USD:Y
BOND:A:7Y:JRSUBUT2:Financial:Asia:USD:N
BOND:A:7Y:JRSUBUT2:Financial:Asia:USD:Y
BOND:A:7Y:SECDOM:Basics:Northwest Europe:EUR:N
